strategy,ticker,entry_date,regime,trend_ok,vol_compressed,rv_ratio,rv_rank,days_held,exit_reason,underlying_ret_pct,mfe_pct,mae_pct,opt_ret_revert,opt_ret_frozen,opt_ret_crush
random,AMD,2019-09-26,2019_pre_covid,True,True,0.4968,0.0238,15,max_hold,3.8423,5.8645,7.5497,0.3616,0.228,0.1806
random,AMD,2019-11-14,2019_pre_covid,True,True,0.5808,0.0794,4,target_hit,8.0,11.4103,0.3999,1.7638,1.6391,1.5721
random,AMD,2020-01-14,2019_pre_covid,True,False,1.1191,0.3492,8,target_hit,8.0,8.5732,1.5008,0.9543,1.0289,0.9533
random,AMD,2020-03-18,2020_covid,True,False,1.8153,1.0,5,target_hit,8.0,18.3864,7.0561,-0.1515,0.1617,0.0062
random,AMD,2020-04-22,2020_covid,True,False,1.075,0.877,7,trailing_ema_exit,-4.5893,5.6274,5.2449,-0.6177,-0.5164,-0.6318
random,AMD,2020-07-28,2020_covid,True,False,1.1708,0.7857,2,target_hit,8.0,13.348,1.5859,0.3349,0.4989,0.3503
random,AMD,2020-08-28,2020_covid,True,False,0.9579,0.6706,2,target_hit,8.0,9.8932,0.1305,0.6227,0.6957,0.5604
random,AMD,2020-09-23,2020_covid,True,False,0.9567,0.6667,7,target_hit,8.0,10.1564,4.5096,0.4699,0.5297,0.4183
random,AMD,2020-10-14,2020_covid,True,True,0.7299,0.4087,11,stop_hit,-10.0,0.1165,11.7633,-0.9209,-0.9388,-0.971
random,AMD,2020-12-02,2020_covid,True,False,0.9016,0.4643,15,trailing_ema_exit,0.2907,5.4796,4.1555,-0.5891,-0.5632,-0.6394
random,AMD,2021-02-09,2021_bull,True,False,1.0171,0.2024,10,stop_hit,-10.0,3.0966,13.1634,-0.9663,-0.9429,-0.9738
random,AMD,2021-04-07,2021_bull,True,False,1.0517,0.3056,15,max_hold,4.7836,7.1692,4.1564,-0.0017,0.048,-0.0126
random,AMD,2021-06-21,2021_bull,True,True,0.6554,0.0317,7,target_hit,8.0,8.1567,1.5331,1.7811,1.7267,1.6797
random,AMD,2021-07-29,2021_bull,True,False,1.1338,0.4643,1,target_hit,8.0,9.4844,0.0,0.9664,1.0885,0.9688
random,AMD,2021-09-09,2021_bull,True,True,0.9146,0.2063,8,stop_hit,-6.3452,0.6944,6.616,-0.8696,-0.8439,-0.9068
random,AMD,2021-10-21,2021_bull,True,False,0.9918,0.4881,4,target_hit,8.0,9.1845,0.206,1.0297,1.0934,0.9962
random,AMD,2021-11-04,2021_bull,True,True,0.7393,0.119,3,target_hit,8.0,16.3548,0.9393,1.7164,1.6835,1.6092
random,AMD,2021-11-17,2021_bull,True,False,1.2339,0.9365,9,target_hit,8.0,8.2116,4.3953,0.4371,0.5512,0.4579
random,AMD,2021-12-13,2021_bull,True,False,1.1805,0.873,6,trailing_ema_exit,-1.7721,7.0018,5.5334,-0.5137,-0.3731,-0.4982
random,AMD,2022-03-03,2022_bear,True,False,1.2237,0.9802,3,stop_hit,-10.0,0.1101,12.9603,-0.7675,-0.6349,-0.7451
random,AMD,2022-03-16,2022_bear,False,False,1.1178,0.9206,7,target_hit,8.0,8.0197,1.6935,0.2051,0.328,0.203
random,AMD,2022-04-22,2022_bear,False,False,0.8564,0.6786,9,target_hit,8.0,10.7298,6.6756,0.4813,0.4975,0.4009
random,AMD,2022-05-13,2022_bear,False,False,1.1125,0.9087,1,target_hit,8.0,9.3658,0.0906,0.3716,0.5231,0.3669
random,AMD,2022-06-06,2022_bear,False,False,1.0839,0.8849,5,stop_hit,-10.0,1.2007,12.9491,-0.7765,-0.6872,-0.7861
random,AMD,2022-07-12,2022_bear,False,False,0.9585,0.6508,5,target_hit,8.0,9.7298,3.3126,0.4429,0.5122,0.384
random,AMD,2022-08-18,2022_bear,False,True,0.7464,0.25,9,stop_hit,-10.0,3.407,12.6867,-0.8897,-0.9079,-0.9517
random,AMD,2022-11-15,2022_bear,False,False,1.1111,0.6865,15,stop_hit,-10.0,2.5498,10.1734,-0.9757,-0.9509,-0.9764
random,AMD,2022-12-21,2022_bear,False,True,0.74,0.0238,11,stop_hit,-6.1258,3.6986,8.2225,-0.8033,-0.83,-0.8932
random,AMD,2023-01-18,2023_24_recov,False,True,0.7107,0.0079,11,target_hit,8.0,18.937,6.4005,0.8122,0.7706,0.7027
random,AMD,2023-02-14,2023_24_recov,True,False,1.0961,0.619,15,max_hold,-0.7134,4.2201,8.1983,-0.7113,-0.6412,-0.7166
random,AMD,2023-03-22,2023_24_recov,True,True,0.756,0.0595,11,trailing_ema_exit,-3.2305,7.0883,4.4851,-0.6469,-0.6739,-0.761
random,AMD,2023-06-01,2023_24_recov,True,False,1.3143,0.9603,7,target_hit,8.0,8.4918,0.7418,0.1857,0.3552,0.2321
random,AMD,2023-06-30,2023_24_recov,True,True,0.9813,0.3929,10,target_hit,8.0,8.0421,3.1231,0.5569,0.6089,0.5252
random,AMD,2023-08-09,2023_24_recov,True,True,0.9251,0.3254,12,stop_hit,-10.0,0.8858,10.6475,-0.9668,-0.9549,-0.98
random,AMD,2023-09-12,2023_24_recov,True,True,0.8778,0.3214,15,max_hold,-0.8925,4.7505,9.3474,-0.6832,-0.6652,-0.7372
random,AMD,2023-10-16,2023_24_recov,True,True,0.9227,0.1548,9,stop_hit,-10.0,1.9541,11.6676,-0.9578,-0.9435,-0.9744
random,AMD,2023-11-09,2023_24_recov,True,False,1.1698,0.6429,10,target_hit,8.0,9.3427,0.9115,0.4711,0.5658,0.4794
random,AMD,2023-12-07,2023_24_recov,True,True,0.6713,0.0278,2,target_hit,8.0,8.4527,1.0183,1.6961,1.621,1.5395
random,AMD,2023-12-29,2023_24_recov,True,False,1.0471,0.5,3,stop_hit,-10.0,1.0368,10.5418,-0.8771,-0.8168,-0.8906
random,AMD,2024-02-20,2023_24_recov,True,True,0.9386,0.373,8,target_hit,8.0,12.7732,5.4517,0.7917,0.834,0.7466
random,AMD,2024-03-15,2023_24_recov,True,False,1.3239,0.9802,14,stop_hit,-10.0,4.8531,10.3771,-0.9782,-0.9389,-0.9689
random,AMD,2024-04-25,2023_24_recov,True,False,0.9909,0.6667,4,target_hit,8.0,8.8099,1.6091,0.6462,0.7234,0.6038
random,AMD,2024-05-10,2023_24_recov,True,False,1.0112,0.7738,5,target_hit,8.0,8.9248,3.5712,0.5552,0.6399,0.5198
random,AMD,2024-07-22,2023_24_recov,False,False,1.1587,0.877,4,stop_hit,-10.0,1.8284,11.2948,-0.8655,-0.7778,-0.8597
random,AMD,2024-08-08,2023_24_recov,False,False,1.1642,0.8968,5,target_hit,8.0,8.5474,2.296,0.4434,0.5783,0.4543
random,AMD,2024-08-29,2023_24_recov,False,False,1.1321,0.7976,15,target_hit,8.0,8.6363,9.8779,0.2377,0.2917,0.2386
random,AMD,2024-11-29,2023_24_recov,False,True,0.6484,0.0238,7,trailing_ema_exit,-3.9416,5.7839,4.5802,-0.604,-0.6975,-0.7888
random,MU,2019-02-19,2019_pre_covid,False,False,1.0279,0.6905,8,trailing_ema_exit,-1.9664,5.4916,4.5564,-0.5323,-0.4461,-0.561
random,MU,2019-03-11,2019_pre_covid,False,True,0.7063,0.1865,9,target_hit,8.0,13.6212,1.4649,0.9804,0.9353,0.8655
random,MU,2019-05-03,2019_pre_covid,True,True,0.4359,0.0079,5,stop_hit,-10.0,2.0946,10.0965,-0.9213,-0.9981,-1.0
random,MU,2019-06-24,2019_pre_covid,False,False,1.0976,0.4405,3,target_hit,8.0,13.2832,1.7771,0.7976,0.9068,0.7901
random,MU,2019-07-10,2019_pre_covid,True,False,1.2985,0.881,8,target_hit,8.0,8.9273,0.4499,0.3183,0.4657,0.356
random,MU,2019-09-24,2019_pre_covid,True,True,0.6446,0.0833,4,stop_hit,-7.3922,0.3217,13.7314,-0.8003,-0.871,-0.9298
random,MU,2019-10-18,2019_pre_covid,True,False,1.1378,0.7302,7,target_hit,8.0,8.7441,3.569,0.4479,0.5602,0.4511
random,MU,2020-01-22,2019_pre_covid,True,True,0.958,0.3889,7,stop_hit,-10.0,1.7473,10.5847,-0.9403,-0.9159,-0.9583
random,MU,2020-02-14,2019_pre_covid,True,False,1.0026,0.3571,6,stop_hit,-10.0,0.6649,12.5499,-0.9391,-0.9061,-0.9526
random,MU,2020-03-06,2020_covid,True,False,1.3606,0.9365,2,stop_hit,-10.0,1.8965,13.9464,-0.8638,-0.7309,-0.8249
random,MU,2020-03-20,2020_covid,False,False,1.8221,1.0,1,stop_hit,-3.0,2.171,5.1099,-0.5291,-0.2024,-0.3653
random,MU,2020-04-15,2020_covid,False,False,1.1349,0.9167,5,stop_hit,-10.0,1.7241,11.2285,-0.7564,-0.6484,-0.7541
random,MU,2020-06-02,2020_covid,False,False,0.7176,0.7421,3,target_hit,8.0,11.809,1.9789,0.6847,0.6135,0.4777
random,MU,2020-06-16,2020_covid,True,False,0.7304,0.7421,15,max_hold,-4.0461,3.1079,7.584,-0.7858,-0.8131,-0.8716
random,MU,2020-08-14,2020_covid,False,True,0.7942,0.3849,3,stop_hit,-3.0,1.0526,3.3991,-0.4247,-0.439,-0.5668
random,MU,2020-09-21,2020_covid,True,True,0.8292,0.2937,15,max_hold,0.5644,4.0315,6.2689,-0.5266,-0.5229,-0.5983
random,MU,2020-11-13,2020_covid,True,True,0.8835,0.0754,2,target_hit,8.0,9.0156,0.0704,1.3549,1.3817,1.2879
random,MU,2020-12-10,2020_covid,True,False,1.0165,0.4365,10,trailing_ema_exit,-0.2708,6.0023,1.055,-0.4783,-0.4028,-0.5083
random,MU,2021-01-08,2021_bull,True,True,0.8346,0.0357,12,trailing_ema_exit,-3.671,5.7063,7.4146,-0.8266,-0.8219,-0.8841
random,MU,2021-04-21,2021_bull,True,False,0.9115,0.5238,15,stop_hit,-10.0,3.5952,11.762,-0.9945,-0.9911,-0.9984
random,MU,2021-05-26,2021_bull,True,False,0.8227,0.5278,10,trailing_ema_exit,-3.5793,5.1238,3.7509,-0.6909,-0.6891,-0.7761
random,MU,2021-06-18,2021_bull,True,True,0.6569,0.0516,9,target_hit,8.0,8.2383,4.0431,1.4194,1.3652,1.3164
random,MU,2021-07-13,2021_bull,True,False,0.8862,0.504,15,max_hold,-2.0686,1.8668,8.5393,-0.791,-0.773,-0.8356
random,MU,2021-08-18,2021_bull,False,False,1.108,0.7024,6,target_hit,8.0,8.1123,3.2982,0.8389,0.932,0.8352
random,MU,2021-09-08,2021_bull,False,False,1.031,0.2817,15,max_hold,-0.1366,3.6612,2.8552,-0.6595,-0.6037,-0.6774
random,MU,2021-10-27,2021_bull,False,True,0.7168,0.0476,9,target_hit,8.0,9.5008,1.5616,2.2627,2.2484,2.2292
random,MU,2021-11-19,2021_bull,False,True,0.9352,0.1984,2,target_hit,8.0,11.0731,0.0,1.7395,1.7753,1.7018
random,MU,2021-12-16,2021_bull,True,False,1.3375,0.754,6,target_hit,8.0,10.6195,5.7871,0.7488,0.8873,0.7877
random,MU,2022-01-14,2022_bear,True,False,1.3661,0.7817,4,stop_hit,-10.0,3.166,10.0699,-0.9211,-0.8203,-0.8924
random,MU,2022-02-02,2022_bear,True,False,1.0389,0.5992,7,target_hit,8.0,14.1341,3.7144,0.8451,0.9144,0.8266
random,MU,2022-03-01,2022_bear,True,False,1.0954,0.7659,5,stop_hit,-10.0,6.2218,14.6003,-0.8988,-0.8356,-0.9032
random,MU,2022-03-25,2022_bear,False,False,1.4056,1.0,4,target_hit,8.0,10.1827,4.0118,0.1823,0.3977,0.2565
random,MU,2022-05-18,2022_bear,False,False,0.9842,0.8849,15,max_hold,-6.2585,3.0473,9.9481,-0.9355,-0.9109,-0.9491
random,MU,2022-07-13,2022_bear,False,False,0.9277,0.6984,4,target_hit,8.0,8.6267,0.1046,0.6834,0.7356,0.617
random,MU,2022-08-04,2022_bear,False,True,0.7246,0.2341,15,stop_hit,-10.0,2.0274,10.5427,-0.9981,-1.0,-1.0
random,MU,2022-09-09,2022_bear,False,False,0.9151,0.4802,9,stop_hit,-10.0,3.5072,11.483,-0.9411,-0.9248,-0.9631
random,MU,2022-10-11,2022_bear,False,True,0.953,0.4286,1,target_hit,8.0,8.1754,0.6122,0.9292,0.9951,0.8702
random,MU,2022-10-28,2022_bear,False,False,1.1106,0.5675,4,target_hit,8.0,8.5665,0.7139,0.688,0.7987,0.6842
random,MU,2022-11-22,2022_bear,False,False,1.2116,0.8214,15,max_hold,-4.0139,2.7454,8.8792,-0.8945,-0.8288,-0.8845
random,MU,2022-12-30,2022_bear,False,True,0.7286,0.004,3,target_hit,8.0,10.2528,0.6471,1.4308,1.3866,1.2975
random,MU,2023-01-25,2023_24_recov,True,True,0.9181,0.2063,12,trailing_ema_exit,-0.8076,6.0491,3.3295,-0.5777,-0.5412,-0.6325
random,MU,2023-03-20,2023_24_recov,False,True,0.73,0.0278,4,target_hit,8.0,8.9594,1.0935,1.551,1.514,1.4403
random,MU,2023-04-26,2023_24_recov,True,False,1.2339,0.754,3,target_hit,8.0,8.1571,0.4028,0.6223,0.7762,0.6507
random,MU,2023-06-02,2023_24_recov,True,False,1.12,0.6944,15,max_hold,-6.7295,0.8001,8.5441,-0.968,-0.9383,-0.9683
random,MU,2023-07-07,2023_24_recov,True,True,0.7193,0.0516,12,target_hit,8.0,8.4812,1.3837,1.3885,1.3698,1.3409
random,MU,2023-08-07,2023_24_recov,True,True,0.7262,0.0952,10,stop_hit,-10.0,0.544,11.5963,-0.9794,-0.9872,-0.9979
random,MU,2023-09-08,2023_24_recov,True,False,1.0355,0.3016,15,max_hold,-6.5501,3.6405,8.5137,-0.9817,-0.9655,-0.9856
random,MU,2023-11-07,2023_24_recov,True,True,0.9084,0.1032,10,target_hit,8.0,8.8714,1.0624,1.5101,1.5251,1.4878
random,MU,2023-12-11,2023_24_recov,True,True,0.8238,0.0397,9,target_hit,8.0,11.4393,0.285,1.9486,1.9494,1.9223
random,MU,2024-02-21,2023_24_recov,True,True,0.914,0.3135,4,target_hit,8.0,14.3087,1.0521,1.5566,1.5854,1.515
random,MU,2024-03-08,2023_24_recov,True,False,1.2134,0.6944,10,target_hit,8.0,13.6364,9.5915,0.7487,0.8317,0.7611
random,MU,2024-05-14,2023_24_recov,True,False,0.9654,0.7937,10,target_hit,8.0,8.3828,1.0733,0.7171,0.7601,0.6853
random,MU,2024-06-06,2023_24_recov,True,False,0.7908,0.5635,8,target_hit,8.0,11.1402,3.4818,1.0769,1.0667,0.9926
random,MU,2024-07-16,2023_24_recov,True,False,1.0886,0.8968,2,stop_hit,-8.4822,0.4217,8.58,-0.7713,-0.6767,-0.7801
random,MU,2024-08-19,2023_24_recov,True,False,1.3365,0.996,8,stop_hit,-10.0,3.4965,13.5664,-0.8884,-0.7816,-0.8592
random,MU,2024-10-01,2023_24_recov,False,False,1.2453,1.0,13,target_hit,8.0,10.5111,4.3133,0.0168,0.1263,0.0387
random,MU,2024-11-22,2023_24_recov,False,False,0.8626,0.5754,15,max_hold,0.1368,3.9469,6.1157,-0.591,-0.5767,-0.6526
random,MRVL,2019-01-04,2019_pre_covid,False,False,1.2087,0.9365,6,target_hit,8.0,8.3695,0.8679,0.5377,0.6686,0.5574
random,MRVL,2019-01-23,2019_pre_covid,False,False,0.9823,0.6944,3,target_hit,8.0,12.7316,1.1357,0.9221,0.9908,0.8806
random,MRVL,2019-02-22,2019_pre_covid,True,False,0.8883,0.5635,15,max_hold,-1.7215,3.1393,8.4557,-0.7762,-0.7572,-0.8218
random,MRVL,2019-04-04,2019_pre_covid,True,False,1.0513,0.6032,5,target_hit,8.0,8.6935,0.1943,0.9359,1.0142,0.919
random,MRVL,2019-04-22,2019_pre_covid,True,True,0.962,0.4444,15,max_hold,-4.8178,4.2105,7.5304,-0.9593,-0.9414,-0.972
random,MRVL,2019-05-22,2019_pre_covid,True,False,1.0224,0.5238,10,target_hit,8.0,8.047,3.7071,1.0293,1.0718,1.0155
random,MRVL,2019-07-08,2019_pre_covid,True,True,0.7633,0.0516,6,target_hit,8.0,9.1174,0.6653,1.8693,1.8542,1.8058
random,MRVL,2019-07-25,2019_pre_covid,True,True,0.7337,0.0238,8,stop_hit,-10.0,2.5603,12.0965,-0.9968,-1.0,-1.0
random,MRVL,2019-08-19,2019_pre_covid,True,False,1.2321,0.8214,15,max_hold,-2.2674,0.43,9.3824,-0.8571,-0.7811,-0.8433
random,MRVL,2019-09-23,2019_pre_covid,True,False,1.0877,0.5119,8,stop_hit,-4.3184,1.8541,5.2398,-0.7945,-0.7138,-0.8022
random,MRVL,2019-10-11,2019_pre_covid,True,False,1.0781,0.5198,15,max_hold,2.6515,6.6498,2.3148,-0.2851,-0.2236,-0.293
random,MRVL,2019-11-25,2019_pre_covid,True,False,1.0156,0.5952,7,stop_hit,-7.6513,2.2831,9.8173,-0.9041,-0.8595,-0.9202
random,MRVL,2020-01-15,2019_pre_covid,True,True,0.8184,0.2421,8,trailing_ema_exit,-5.4113,5.521,5.521,-0.8381,-0.838,-0.9036
random,MRVL,2020-02-05,2019_pre_covid,False,False,1.1732,0.9841,3,stop_hit,-3.0,2.8425,5.8034,-0.5608,-0.4169,-0.5468
random,MRVL,2020-02-21,2020_covid,True,False,1.2193,0.9683,2,stop_hit,-10.0,0.04,10.012,-0.8775,-0.777,-0.8618
random,MRVL,2020-03-05,2020_covid,False,False,1.3686,1.0,3,stop_hit,-10.0,5.5215,10.0204,-0.8483,-0.7082,-0.8061
random,MRVL,2020-03-23,2020_covid,False,False,1.7775,0.996,2,target_hit,8.0,17.9679,4.7059,-0.0694,0.2635,0.0953
random,MRVL,2020-05-07,2020_covid,True,False,0.6192,0.7302,10,target_hit,8.0,8.4387,7.1375,0.7852,0.6835,0.6052
random,MRVL,2020-06-10,2020_covid,True,False,0.6303,0.7302,15,max_hold,-1.1838,0.8737,8.0045,-0.6113,-0.6899,-0.7605
random,MRVL,2020-08-06,2020_covid,True,True,0.6544,0.004,7,stop_hit,-10.0,0.0,10.7602,-0.9579,-0.9815,-0.9973
random,MRVL,2020-10-05,2020_covid,True,True,0.8584,0.1389,4,target_hit,8.0,8.1295,1.1361,1.1824,1.1988,1.1084
random,MRVL,2020-11-10,2020_covid,True,False,1.3087,0.8571,13,target_hit,8.0,8.8348,5.8978,0.2233,0.3237,0.2493
random,MRVL,2020-12-17,2020_covid,True,True,0.6972,0.0714,15,target_hit,8.0,10.3229,0.57,1.2095,1.196,1.1814
random,MRVL,2021-01-26,2021_bull,True,True,0.9187,0.3413,15,max_hold,-3.5702,0.0729,9.6903,-0.8853,-0.8649,-0.9137
random,MRVL,2021-04-06,2021_bull,True,False,1.1625,0.8214,12,stop_hit,-10.0,1.9004,10.4883,-0.9567,-0.9132,-0.9537
random,MRVL,2021-05-06,2021_bull,True,True,0.73,0.3611,5,stop_hit,-6.2532,4.7919,7.4016,-0.7053,-0.7469,-0.834
random,MRVL,2021-06-16,2021_bull,True,True,0.643,0.1548,9,target_hit,8.0,9.3002,1.2252,1.2372,1.1684,1.1105
random,MRVL,2021-07-12,2021_bull,True,True,0.5204,0.004,15,max_hold,6.8326,6.9915,6.7973,1.3273,1.2788,1.2669
random,MRVL,2021-08-18,2021_bull,True,True,0.651,0.004,5,target_hit,8.0,8.0853,1.7719,2.271,2.2206,2.1812
random,MRVL,2021-09-08,2021_bull,True,True,0.7734,0.0595,15,max_hold,-0.1971,5.1092,2.4314,-0.6095,-0.6248,-0.6965
random,MRVL,2021-10-20,2021_bull,True,False,1.3985,0.6071,14,target_hit,8.0,8.9835,2.6744,0.6767,0.7296,0.6921
random,MRVL,2021-11-18,2021_bull,True,True,0.8267,0.0675,11,target_hit,8.0,18.4605,7.2289,1.9495,1.9504,1.9305
random,MRVL,2021-12-15,2021_bull,True,False,1.7131,0.9325,15,stop_hit,0.0,7.433,4.5066,-0.7494,-0.6009,-0.6788
random,MRVL,2022-02-11,2022_bear,True,False,1.3472,0.9286,7,stop_hit,-10.0,1.8231,10.6531,-0.8615,-0.74,-0.8268
random,MRVL,2022-04-07,2022_bear,False,False,0.9208,0.7619,3,stop_hit,-6.1624,2.0973,8.1003,-0.5828,-0.5323,-0.6543
random,MRVL,2022-06-13,2022_bear,False,False,1.1004,0.8492,1,stop_hit,-3.0,0.8658,4.2503,-0.4051,-0.2648,-0.414
random,MRVL,2022-08-04,2022_bear,False,True,0.8353,0.4246,4,stop_hit,-10.0,0.5853,13.2037,-0.7956,-0.7892,-0.8688
random,MRVL,2022-09-16,2022_bear,False,True,0.9088,0.4246,6,trailing_ema_exit,-5.1905,5.6505,7.3368,-0.6222,-0.5813,-0.6916
random,MRVL,2022-10-19,2022_bear,False,False,1.1146,0.6627,5,target_hit,8.0,10.7573,1.2577,0.3358,0.4636,0.3326
random,MRVL,2022-11-30,2022_bear,False,False,1.2276,0.9167,2,target_hit,8.0,9.6595,1.2277,0.2633,0.4488,0.2968
random,MRVL,2022-12-15,2022_bear,False,True,0.8757,0.254,4,stop_hit,-10.0,0.1201,11.362,-0.7893,-0.768,-0.8523
random,MRVL,2023-01-17,2023_24_recov,False,True,0.8462,0.1468,8,target_hit,8.0,9.5027,6.3023,0.5756,0.5883,0.4865
random,MRVL,2023-02-16,2023_24_recov,True,False,0.967,0.496,11,stop_hit,-10.0,2.3898,10.7104,-0.9037,-0.8721,-0.9258
random,MRVL,2023-04-06,2023_24_recov,False,False,1.0151,0.3333,10,stop_hit,0.0,7.7935,2.7581,-0.4532,-0.3758,-0.4846
random,MRVL,2023-05-15,2023_24_recov,False,True,0.782,0.0317,3,target_hit,8.0,8.8768,0.3471,1.0625,1.0432,0.9346
random,MRVL,2023-06-07,2023_24_recov,True,False,1.6242,0.996,15,max_hold,-3.5175,2.2165,9.107,-0.8686,-0.7432,-0.8142
random,MRVL,2023-07-12,2023_24_recov,True,True,0.5522,0.0357,15,max_hold,4.4518,5.846,1.8695,0.2067,0.0959,0.039
random,MRVL,2023-08-10,2023_24_recov,True,True,0.5982,0.0913,3,stop_hit,-5.8484,1.5469,6.2043,-0.5252,-0.6746,-0.7767
random,MRVL,2023-09-01,2023_24_recov,True,False,0.8047,0.4563,13,stop_hit,-10.0,0.5938,10.2138,-0.9428,-0.9449,-0.974
random,MRVL,2023-10-23,2023_24_recov,False,True,0.8674,0.0873,3,stop_hit,-3.0,1.588,4.0513,-0.5266,-0.5008,-0.6228
random,MRVL,2023-11-14,2023_24_recov,True,True,0.978,0.2341,15,max_hold,-8.6322,4.7396,9.0106,-0.9965,-0.9909,-0.999
random,MRVL,2024-01-17,2023_24_recov,True,False,1.1071,0.4643,2,target_hit,8.0,8.0229,2.1796,0.8807,0.9925,0.8759
random,MRVL,2024-01-31,2023_24_recov,True,False,1.173,0.6627,7,target_hit,8.0,8.0849,2.8186,0.6217,0.7307,0.632
random,MRVL,2024-02-28,2023_24_recov,True,True,0.9704,0.4325,3,target_hit,8.0,14.4679,1.4512,0.9585,1.0232,0.9129
random,MRVL,2024-03-20,2023_24_recov,True,False,1.4784,0.9206,6,target_hit,8.0,11.885,0.9225,0.1492,0.3655,0.2324
random,MRVL,2024-05-06,2023_24_recov,True,False,0.89,0.6905,14,target_hit,8.0,9.9812,3.404,0.5509,0.5653,0.5197
random,MRVL,2024-06-18,2023_24_recov,True,False,1.0631,0.873,15,max_hold,3.2116,5.348,7.9256,-0.373,-0.3081,-0.3848
random,MRVL,2024-07-23,2023_24_recov,True,False,1.1513,0.8492,2,stop_hit,-3.7413,2.7635,5.5564,-0.5479,-0.4062,-0.5398
random,MRVL,2024-08-06,2023_24_recov,False,False,1.2776,0.9325,6,target_hit,8.0,9.5319,4.9695,0.3009,0.4662,0.3402
random,MRVL,2024-09-12,2023_24_recov,True,False,1.2109,0.8929,15,max_hold,-2.7406,2.6326,5.5083,-0.8221,-0.7416,-0.8097
random,MRVL,2024-11-05,2023_24_recov,True,True,0.6886,0.1865,3,target_hit,8.0,9.0288,1.4024,1.1854,1.1072,1.0018
random,AVGO,2019-01-18,2019_pre_covid,True,False,1.2519,0.8889,13,target_hit,8.0,8.0539,2.1148,0.3621,0.445,0.3786
random,AVGO,2019-02-19,2019_pre_covid,True,True,0.5459,0.1706,15,max_hold,-4.3002,1.9492,7.8072,-0.9361,-0.9841,-1.0
random,AVGO,2019-04-18,2019_pre_covid,True,True,0.487,0.004,15,max_hold,-5.289,0.6728,7.5349,-0.9955,-1.0,-1.0
random,AVGO,2019-06-20,2019_pre_covid,True,False,1.292,0.6825,8,target_hit,8.0,9.2639,2.0967,0.8032,0.9101,0.8286
random,AVGO,2019-07-18,2019_pre_covid,True,True,0.9293,0.3492,11,stop_hit,0.0,6.5343,1.3488,-0.4553,-0.4114,-0.5116
random,AVGO,2019-09-26,2019_pre_covid,True,True,0.8227,0.2857,15,max_hold,4.8027,5.5802,2.9209,0.4301,0.4309,0.3924
random,AVGO,2019-11-29,2019_pre_covid,True,True,0.7597,0.1627,15,max_hold,2.2881,4.529,4.3301,-0.0193,-0.0364,-0.0944
random,AVGO,2020-02-25,2020_covid,True,False,1.3138,0.7738,1,stop_hit,-3.0,0.5508,4.4337,-0.6149,-0.4328,-0.5652
random,AVGO,2020-03-10,2020_covid,False,False,1.4963,1.0,3,stop_hit,-6.3619,2.7632,15.6943,-0.7979,-0.6183,-0.7294
random,AVGO,2020-03-30,2020_covid,False,False,2.0347,1.0,2,target_hit,8.0,8.8329,1.6193,-0.22,0.1763,-0.004
random,AVGO,2020-04-20,2020_covid,False,False,0.9352,0.9048,10,stop_hit,0.0,6.5346,5.0769,-0.4365,-0.3853,-0.4968
random,AVGO,2020-05-19,2020_covid,False,False,0.5501,0.8254,10,target_hit,8.0,9.063,1.1041,0.8677,0.7133,0.6369
random,AVGO,2020-06-11,2020_covid,True,False,0.4108,0.5238,15,max_hold,2.7085,4.4721,4.9444,0.0888,-0.1673,-0.234
random,AVGO,2020-07-27,2020_covid,True,True,0.3343,0.0397,12,target_hit,8.0,8.1155,0.746,2.4846,2.3274,2.3203
random,AVGO,2020-08-28,2020_covid,True,True,0.5617,0.0119,4,target_hit,8.0,11.7876,0.3835,3.0266,2.963,2.9421
random,AVGO,2020-09-16,2020_covid,True,False,1.1577,0.6667,15,max_hold,-0.2395,1.9587,5.8582,-0.6956,-0.6167,-0.6901
random,AVGO,2020-10-22,2020_covid,True,True,0.8144,0.2143,3,stop_hit,-3.3592,0.8704,3.6299,-0.6562,-0.658,-0.7622
random,AVGO,2020-11-04,2020_covid,True,True,0.8291,0.2381,4,target_hit,8.0,9.2682,0.9265,2.1319,2.1344,2.089
random,AVGO,2020-11-25,2020_covid,True,False,1.1397,0.5238,9,target_hit,8.0,8.6193,0.9775,1.1183,1.1771,1.1201
random,AVGO,2021-01-08,2021_bull,True,True,0.9075,0.3571,14,trailing_ema_exit,1.0604,5.1455,1.868,-0.4109,-0.3826,-0.461
random,AVGO,2021-02-08,2021_bull,True,False,1.0414,0.369,11,trailing_ema_exit,0.672,5.6298,2.7072,-0.3757,-0.2964,-0.3973
random,AVGO,2021-03-17,2021_bull,True,False,1.5495,0.877,15,max_hold,3.3875,4.9261,3.7163,-0.4043,-0.2749,-0.3502
random,AVGO,2021-06-08,2021_bull,True,False,0.8986,0.6508,15,max_hold,1.8056,2.5571,1.675,-0.3487,-0.3248,-0.3972
random,AVGO,2021-07-14,2021_bull,True,True,0.5992,0.0437,15,max_hold,-0.4926,1.1038,6.4616,-0.6042,-0.697,-0.7649
random,AVGO,2021-08-12,2021_bull,True,True,0.6961,0.004,15,max_hold,2.2559,5.3019,4.0682,0.2508,0.2187,0.174
random,AVGO,2021-09-14,2021_bull,True,True,0.7947,0.0992,15,max_hold,-4.4944,1.7944,5.1305,-1.0,-1.0,-1.0
